arm,pair_id,i,j,order,patient,chosen,picked_i
factual,3157_1587,3157,1587,0,1.0,3157.0,1.0
factual,3157_1587,3157,1587,1,2.0,3157.0,1.0
factual,2533_1569,2533,1569,0,1.0,2533.0,1.0
factual,2533_1569,2533,1569,1,1.0,1569.0,0.0
factual,2526_2945,2526,2945,0,1.0,2526.0,1.0
factual,2526_2945,2526,2945,1,2.0,2526.0,1.0
factual,1668_2143,1668,2143,0,1.0,1668.0,1.0
factual,1668_2143,1668,2143,1,2.0,1668.0,1.0
factual,1413_3410,1413,3410,0,1.0,1413.0,1.0
factual,1413_3410,1413,3410,1,1.0,3410.0,0.0
factual,105_2701,105,2701,0,2.0,2701.0,0.0
factual,105_2701,105,2701,1,1.0,2701.0,0.0
factual,854_1720,854,1720,0,1.0,854.0,1.0
factual,854_1720,854,1720,1,2.0,854.0,1.0
factual,1067_880,1067,880,0,1.0,1067.0,1.0
factual,1067_880,1067,880,1,1.0,880.0,0.0
factual,4576_357,4576,357,0,1.0,4576.0,1.0
factual,4576_357,4576,357,1,2.0,4576.0,1.0
factual,1408_3853,1408,3853,0,1.0,1408.0,1.0
factual,1408_3853,1408,3853,1,2.0,1408.0,1.0
factual,1449_1973,1449,1973,0,1.0,1449.0,1.0
factual,1449_1973,1449,1973,1,1.0,1973.0,0.0
factual,781_2920,781,2920,0,2.0,2920.0,0.0
factual,781_2920,781,2920,1,1.0,2920.0,0.0
factual,4949_4466,4949,4466,0,1.0,4949.0,1.0
factual,4949_4466,4949,4466,1,2.0,4949.0,1.0
factual,3784_4031,3784,4031,0,1.0,3784.0,1.0
factual,3784_4031,3784,4031,1,2.0,3784.0,1.0
factual,3691_873,3691,873,0,2.0,873.0,0.0
factual,3691_873,3691,873,1,1.0,873.0,0.0
factual,4747_3768,4747,3768,0,2.0,3768.0,0.0
factual,4747_3768,4747,3768,1,1.0,3768.0,0.0
factual,765_2546,765,2546,0,1.0,765.0,1.0
factual,765_2546,765,2546,1,2.0,765.0,1.0
factual,4161_4978,4161,4978,0,2.0,4978.0,0.0
factual,4161_4978,4161,4978,1,1.0,4978.0,0.0
factual,1050_696,1050,696,0,1.0,1050.0,1.0
factual,1050_696,1050,696,1,2.0,1050.0,1.0
factual,2251_3333,2251,3333,0,1.0,2251.0,1.0
factual,2251_3333,2251,3333,1,2.0,2251.0,1.0
factual,3405_3655,3405,3655,0,1.0,3405.0,1.0
factual,3405_3655,3405,3655,1,2.0,3405.0,1.0
factual,148_3232,148,3232,0,1.0,148.0,1.0
factual,148_3232,148,3232,1,1.0,3232.0,0.0
factual,368_605,368,605,0,1.0,368.0,1.0
factual,368_605,368,605,1,2.0,368.0,1.0
factual,1036_314,1036,314,0,1.0,1036.0,1.0
factual,1036_314,1036,314,1,2.0,1036.0,1.0
factual,1509_1354,1509,1354,0,1.0,1509.0,1.0
factual,1509_1354,1509,1354,1,2.0,1509.0,1.0
factual,923_1969,923,1969,0,2.0,1969.0,0.0
factual,923_1969,923,1969,1,1.0,1969.0,0.0
factual,4617_737,4617,737,0,1.0,4617.0,1.0
factual,4617_737,4617,737,1,2.0,4617.0,1.0
factual,695_1446,695,1446,0,1.0,695.0,1.0
factual,695_1446,695,1446,1,2.0,695.0,1.0
factual,3801_4236,3801,4236,0,1.0,3801.0,1.0
factual,3801_4236,3801,4236,1,1.0,4236.0,0.0
factual,3664_4549,3664,4549,0,2.0,4549.0,0.0
factual,3664_4549,3664,4549,1,1.0,4549.0,0.0
factual,3987_4043,3987,4043,0,1.0,3987.0,1.0
factual,3987_4043,3987,4043,1,2.0,3987.0,1.0
factual,3593_1072,3593,1072,0,1.0,3593.0,1.0
factual,3593_1072,3593,1072,1,2.0,3593.0,1.0
factual,4379_1805,4379,1805,0,1.0,4379.0,1.0
factual,4379_1805,4379,1805,1,2.0,4379.0,1.0
factual,3014_3260,3014,3260,0,1.0,3014.0,1.0
factual,3014_3260,3014,3260,1,2.0,3014.0,1.0
factual,2825_300,2825,300,0,1.0,2825.0,1.0
factual,2825_300,2825,300,1,2.0,2825.0,1.0
factual,3607_3654,3607,3654,0,1.0,3607.0,1.0
factual,3607_3654,3607,3654,1,1.0,3654.0,0.0
factual,245_2920,245,2920,0,1.0,245.0,1.0
factual,245_2920,245,2920,1,1.0,2920.0,0.0
factual,3820_4806,3820,4806,0,1.0,3820.0,1.0
factual,3820_4806,3820,4806,1,2.0,3820.0,1.0
factual,3389_3921,3389,3921,0,1.0,3389.0,1.0
factual,3389_3921,3389,3921,1,2.0,3389.0,1.0
factual,3131_4567,3131,4567,0,1.0,3131.0,1.0
factual,3131_4567,3131,4567,1,1.0,4567.0,0.0
factual,1098_2921,1098,2921,0,1.0,1098.0,1.0
factual,1098_2921,1098,2921,1,2.0,1098.0,1.0
factual,3041_3828,3041,3828,0,1.0,3041.0,1.0
factual,3041_3828,3041,3828,1,1.0,3828.0,0.0
factual,2179_3053,2179,3053,0,1.0,2179.0,1.0
factual,2179_3053,2179,3053,1,,,
factual,3887_512,3887,512,0,1.0,3887.0,1.0
factual,3887_512,3887,512,1,2.0,3887.0,1.0
factual,3815_4349,3815,4349,0,2.0,4349.0,0.0
factual,3815_4349,3815,4349,1,1.0,4349.0,0.0
factual,1000_4676,1000,4676,0,1.0,1000.0,1.0
factual,1000_4676,1000,4676,1,2.0,1000.0,1.0
factual,2031_3148,2031,3148,0,1.0,2031.0,1.0
factual,2031_3148,2031,3148,1,2.0,2031.0,1.0
factual,1352_222,1352,222,0,1.0,1352.0,1.0
factual,1352_222,1352,222,1,2.0,1352.0,1.0
factual,3953_2797,3953,2797,0,1.0,3953.0,1.0
factual,3953_2797,3953,2797,1,2.0,3953.0,1.0
factual,4852_1029,4852,1029,0,1.0,4852.0,1.0
factual,4852_1029,4852,1029,1,2.0,4852.0,1.0
factual,1438_175,1438,175,0,1.0,1438.0,1.0
factual,1438_175,1438,175,1,1.0,175.0,0.0
cf_a1,4929_454,4929,454,0,1.0,4929.0,1.0
cf_a1,4929_454,4929,454,1,2.0,4929.0,1.0
cf_a1,2554_3265,2554,3265,0,1.0,2554.0,1.0
cf_a1,2554_3265,2554,3265,1,2.0,2554.0,1.0
cf_a1,2963_4244,2963,4244,0,1.0,2963.0,1.0
cf_a1,2963_4244,2963,4244,1,2.0,2963.0,1.0
cf_a1,3499_4625,3499,4625,0,1.0,3499.0,1.0
cf_a1,3499_4625,3499,4625,1,1.0,4625.0,0.0
cf_a1,3051_2991,3051,2991,0,1.0,3051.0,1.0
cf_a1,3051_2991,3051,2991,1,1.0,2991.0,0.0
cf_a1,894_4316,894,4316,0,1.0,894.0,1.0
cf_a1,894_4316,894,4316,1,2.0,894.0,1.0
cf_a1,4734_961,4734,961,0,1.0,4734.0,1.0
cf_a1,4734_961,4734,961,1,2.0,4734.0,1.0
cf_a1,62_2438,62,2438,0,1.0,62.0,1.0
cf_a1,62_2438,62,2438,1,2.0,62.0,1.0
cf_a1,3833_1351,3833,1351,0,2.0,1351.0,0.0
cf_a1,3833_1351,3833,1351,1,2.0,3833.0,1.0
cf_a1,4238_1539,4238,1539,0,1.0,4238.0,1.0
cf_a1,4238_1539,4238,1539,1,1.0,1539.0,0.0
cf_a1,312_657,312,657,0,1.0,312.0,1.0
cf_a1,312_657,312,657,1,2.0,312.0,1.0
cf_a1,786_2548,786,2548,0,1.0,786.0,1.0
cf_a1,786_2548,786,2548,1,2.0,786.0,1.0
cf_a1,4921_1970,4921,1970,0,1.0,4921.0,1.0
cf_a1,4921_1970,4921,1970,1,2.0,4921.0,1.0
cf_a1,2441_2313,2441,2313,0,2.0,2313.0,0.0
cf_a1,2441_2313,2441,2313,1,1.0,2313.0,0.0
cf_a1,2411_1014,2411,1014,0,1.0,2411.0,1.0
cf_a1,2411_1014,2411,1014,1,2.0,2411.0,1.0
cf_a1,2201_4105,2201,4105,0,1.0,2201.0,1.0
cf_a1,2201_4105,2201,4105,1,2.0,2201.0,1.0
cf_a1,2963_4093,2963,4093,0,1.0,2963.0,1.0
cf_a1,2963_4093,2963,4093,1,2.0,2963.0,1.0
cf_a1,2813_901,2813,901,0,1.0,2813.0,1.0
cf_a1,2813_901,2813,901,1,2.0,2813.0,1.0
cf_a1,4952_2177,4952,2177,0,1.0,4952.0,1.0
cf_a1,4952_2177,4952,2177,1,2.0,4952.0,1.0
cf_a1,2787_665,2787,665,0,1.0,2787.0,1.0
cf_a1,2787_665,2787,665,1,2.0,2787.0,1.0
cf_a1,447_546,447,546,0,1.0,447.0,1.0
cf_a1,447_546,447,546,1,2.0,447.0,1.0
cf_a1,3257_3479,3257,3479,0,1.0,3257.0,1.0
cf_a1,3257_3479,3257,3479,1,2.0,3257.0,1.0
cf_a1,1563_3293,1563,3293,0,1.0,1563.0,1.0
cf_a1,1563_3293,1563,3293,1,2.0,1563.0,1.0
cf_a1,3636_1253,3636,1253,0,1.0,3636.0,1.0
cf_a1,3636_1253,3636,1253,1,2.0,3636.0,1.0
cf_a1,1533_3021,1533,3021,0,1.0,1533.0,1.0
cf_a1,1533_3021,1533,3021,1,1.0,3021.0,0.0
cf_a1,1016_667,1016,667,0,1.0,1016.0,1.0
cf_a1,1016_667,1016,667,1,2.0,1016.0,1.0
cf_a1,2900_2655,2900,2655,0,1.0,2900.0,1.0
cf_a1,2900_2655,2900,2655,1,2.0,2900.0,1.0
cf_a1,4274_3353,4274,3353,0,1.0,4274.0,1.0
cf_a1,4274_3353,4274,3353,1,2.0,4274.0,1.0
cf_a1,928_1390,928,1390,0,1.0,928.0,1.0
cf_a1,928_1390,928,1390,1,2.0,928.0,1.0
cf_a1,1179_1235,1179,1235,0,1.0,1179.0,1.0
cf_a1,1179_1235,1179,1235,1,2.0,1179.0,1.0
cf_a1,587_16,587,16,0,1.0,587.0,1.0
cf_a1,587_16,587,16,1,2.0,587.0,1.0
cf_a1,2557_2233,2557,2233,0,1.0,2557.0,1.0
cf_a1,2557_2233,2557,2233,1,2.0,2557.0,1.0
cf_a1,2508_1807,2508,1807,0,1.0,2508.0,1.0
cf_a1,2508_1807,2508,1807,1,2.0,2508.0,1.0
cf_a1,2525_3767,2525,3767,0,1.0,2525.0,1.0
cf_a1,2525_3767,2525,3767,1,2.0,2525.0,1.0
cf_a1,1297_1350,1297,1350,0,1.0,1297.0,1.0
cf_a1,1297_1350,1297,1350,1,2.0,1297.0,1.0
cf_a1,1677_1221,1677,1221,0,1.0,1677.0,1.0
cf_a1,1677_1221,1677,1221,1,1.0,1221.0,0.0
cf_a1,2277_728,2277,728,0,1.0,2277.0,1.0
cf_a1,2277_728,2277,728,1,2.0,2277.0,1.0
cf_a1,377_4251,377,4251,0,1.0,377.0,1.0
cf_a1,377_4251,377,4251,1,2.0,377.0,1.0
cf_a1,3283_4769,3283,4769,0,1.0,3283.0,1.0
cf_a1,3283_4769,3283,4769,1,1.0,4769.0,0.0
cf_a1,3110_4548,3110,4548,0,1.0,3110.0,1.0
cf_a1,3110_4548,3110,4548,1,2.0,3110.0,1.0
cf_a1,1857_2002,1857,2002,0,2.0,2002.0,0.0
cf_a1,1857_2002,1857,2002,1,1.0,2002.0,0.0
cf_a1,3727_4460,3727,4460,0,1.0,3727.0,1.0
cf_a1,3727_4460,3727,4460,1,2.0,3727.0,1.0
cf_a1,1166_1558,1166,1558,0,1.0,1166.0,1.0
cf_a1,1166_1558,1166,1558,1,2.0,1166.0,1.0
cf_a1,2417_1315,2417,1315,0,1.0,2417.0,1.0
cf_a1,2417_1315,2417,1315,1,1.0,1315.0,0.0
cf_a1,503_4557,503,4557,0,1.0,503.0,1.0
cf_a1,503_4557,503,4557,1,2.0,503.0,1.0
cf_a1,4526_2301,4526,2301,0,1.0,4526.0,1.0
cf_a1,4526_2301,4526,2301,1,2.0,4526.0,1.0
cf_a1,4639_4225,4639,4225,0,1.0,4639.0,1.0
cf_a1,4639_4225,4639,4225,1,2.0,4639.0,1.0
cf_a1,3573_1027,3573,1027,0,1.0,3573.0,1.0
cf_a1,3573_1027,3573,1027,1,1.0,1027.0,0.0
cf_a1,3157_1587,3157,1587,0,1.0,3157.0,1.0
cf_a1,3157_1587,3157,1587,1,2.0,3157.0,1.0
cf_a1,2533_1569,2533,1569,0,1.0,2533.0,1.0
cf_a1,2533_1569,2533,1569,1,1.0,1569.0,0.0
cf_a1,2526_2945,2526,2945,0,1.0,2526.0,1.0
cf_a1,2526_2945,2526,2945,1,2.0,2526.0,1.0
cf_a1,1668_2143,1668,2143,0,1.0,1668.0,1.0
cf_a1,1668_2143,1668,2143,1,2.0,1668.0,1.0
cf_a1,1413_3410,1413,3410,0,1.0,1413.0,1.0
cf_a1,1413_3410,1413,3410,1,2.0,1413.0,1.0
cf_a1,105_2701,105,2701,0,2.0,2701.0,0.0
cf_a1,105_2701,105,2701,1,1.0,2701.0,0.0
cf_a1,854_1720,854,1720,0,1.0,854.0,1.0
cf_a1,854_1720,854,1720,1,2.0,854.0,1.0
cf_a1,1067_880,1067,880,0,1.0,1067.0,1.0
cf_a1,1067_880,1067,880,1,1.0,880.0,0.0
cf_a1,4576_357,4576,357,0,1.0,4576.0,1.0
cf_a1,4576_357,4576,357,1,2.0,4576.0,1.0
cf_a1,1408_3853,1408,3853,0,1.0,1408.0,1.0
cf_a1,1408_3853,1408,3853,1,2.0,1408.0,1.0
cf_a1,1449_1973,1449,1973,0,1.0,1449.0,1.0
cf_a1,1449_1973,1449,1973,1,1.0,1973.0,0.0
cf_a1,781_2920,781,2920,0,2.0,2920.0,0.0
cf_a1,781_2920,781,2920,1,1.0,2920.0,0.0
cf_a1,4949_4466,4949,4466,0,1.0,4949.0,1.0
cf_a1,4949_4466,4949,4466,1,2.0,4949.0,1.0
cf_a1,3784_4031,3784,4031,0,1.0,3784.0,1.0
cf_a1,3784_4031,3784,4031,1,2.0,3784.0,1.0
cf_a1,3691_873,3691,873,0,1.0,3691.0,1.0
cf_a1,3691_873,3691,873,1,1.0,873.0,0.0
cf_a1,4747_3768,4747,3768,0,2.0,3768.0,0.0
cf_a1,4747_3768,4747,3768,1,1.0,3768.0,0.0
cf_a1,765_2546,765,2546,0,1.0,765.0,1.0
cf_a1,765_2546,765,2546,1,2.0,765.0,1.0
cf_a1,4161_4978,4161,4978,0,2.0,4978.0,0.0
cf_a1,4161_4978,4161,4978,1,1.0,4978.0,0.0
cf_a1,1050_696,1050,696,0,1.0,1050.0,1.0
cf_a1,1050_696,1050,696,1,2.0,1050.0,1.0
cf_a1,2251_3333,2251,3333,0,1.0,2251.0,1.0
cf_a1,2251_3333,2251,3333,1,2.0,2251.0,1.0
cf_a1,3405_3655,3405,3655,0,1.0,3405.0,1.0
cf_a1,3405_3655,3405,3655,1,2.0,3405.0,1.0
cf_a1,148_3232,148,3232,0,1.0,148.0,1.0
cf_a1,148_3232,148,3232,1,1.0,3232.0,0.0
cf_a1,368_605,368,605,0,1.0,368.0,1.0
cf_a1,368_605,368,605,1,2.0,368.0,1.0
cf_a1,1036_314,1036,314,0,1.0,1036.0,1.0
cf_a1,1036_314,1036,314,1,2.0,1036.0,1.0
cf_a1,1509_1354,1509,1354,0,1.0,1509.0,1.0
cf_a1,1509_1354,1509,1354,1,2.0,1509.0,1.0
cf_a1,923_1969,923,1969,0,1.0,923.0,1.0
cf_a1,923_1969,923,1969,1,1.0,1969.0,0.0
cf_a1,4617_737,4617,737,0,1.0,4617.0,1.0
cf_a1,4617_737,4617,737,1,2.0,4617.0,1.0
cf_a1,695_1446,695,1446,0,1.0,695.0,1.0
cf_a1,695_1446,695,1446,1,2.0,695.0,1.0
cf_a1,3801_4236,3801,4236,0,1.0,3801.0,1.0
cf_a1,3801_4236,3801,4236,1,1.0,4236.0,0.0
cf_a1,3664_4549,3664,4549,0,1.0,3664.0,1.0
cf_a1,3664_4549,3664,4549,1,1.0,4549.0,0.0
cf_a1,3987_4043,3987,4043,0,1.0,3987.0,1.0
cf_a1,3987_4043,3987,4043,1,2.0,3987.0,1.0
cf_a1,3593_1072,3593,1072,0,1.0,3593.0,1.0
cf_a1,3593_1072,3593,1072,1,1.0,1072.0,0.0
cf_a1,4379_1805,4379,1805,0,1.0,4379.0,1.0
cf_a1,4379_1805,4379,1805,1,2.0,4379.0,1.0
cf_a1,3014_3260,3014,3260,0,1.0,3014.0,1.0
cf_a1,3014_3260,3014,3260,1,2.0,3014.0,1.0
cf_a1,2825_300,2825,300,0,1.0,2825.0,1.0
cf_a1,2825_300,2825,300,1,2.0,2825.0,1.0
cf_a1,3607_3654,3607,3654,0,1.0,3607.0,1.0
cf_a1,3607_3654,3607,3654,1,2.0,3607.0,1.0
cf_a1,245_2920,245,2920,0,1.0,245.0,1.0
cf_a1,245_2920,245,2920,1,1.0,2920.0,0.0
cf_a1,3820_4806,3820,4806,0,1.0,3820.0,1.0
cf_a1,3820_4806,3820,4806,1,2.0,3820.0,1.0
cf_a1,3389_3921,3389,3921,0,1.0,3389.0,1.0
cf_a1,3389_3921,3389,3921,1,2.0,3389.0,1.0
cf_a1,3131_4567,3131,4567,0,1.0,3131.0,1.0
cf_a1,3131_4567,3131,4567,1,2.0,3131.0,1.0
cf_a1,1098_2921,1098,2921,0,1.0,1098.0,1.0
cf_a1,1098_2921,1098,2921,1,2.0,1098.0,1.0
cf_a1,3041_3828,3041,3828,0,1.0,3041.0,1.0
cf_a1,3041_3828,3041,3828,1,1.0,3828.0,0.0
cf_a1,2179_3053,2179,3053,0,1.0,2179.0,1.0
cf_a1,2179_3053,2179,3053,1,2.0,2179.0,1.0
cf_a1,3887_512,3887,512,0,1.0,3887.0,1.0
cf_a1,3887_512,3887,512,1,2.0,3887.0,1.0
cf_a1,3815_4349,3815,4349,0,1.0,3815.0,1.0
cf_a1,3815_4349,3815,4349,1,2.0,3815.0,1.0
cf_a1,1000_4676,1000,4676,0,1.0,1000.0,1.0
cf_a1,1000_4676,1000,4676,1,2.0,1000.0,1.0
cf_a1,2031_3148,2031,3148,0,1.0,2031.0,1.0
cf_a1,2031_3148,2031,3148,1,2.0,2031.0,1.0
cf_a1,1352_222,1352,222,0,1.0,1352.0,1.0
cf_a1,1352_222,1352,222,1,2.0,1352.0,1.0
cf_a1,3953_2797,3953,2797,0,1.0,3953.0,1.0
cf_a1,3953_2797,3953,2797,1,,,
cf_a1,4852_1029,4852,1029,0,,,
cf_a1,4852_1029,4852,1029,1,,,
cf_a1,1438_175,1438,175,0,,,
cf_a1,1438_175,1438,175,1,,,
cf_a0,0,4929,454,0,1.0,4929.0,1.0
cf_a0,0,4929,454,1,1.0,454.0,0.0
cf_a0,1,2554,3265,0,1.0,2554.0,1.0
cf_a0,1,2554,3265,1,1.0,3265.0,0.0
cf_a0,2,2963,4244,0,2.0,4244.0,0.0
cf_a0,2,2963,4244,1,2.0,2963.0,1.0
cf_a0,3,3499,4625,0,1.0,3499.0,1.0
cf_a0,3,3499,4625,1,1.0,4625.0,0.0
cf_a0,4,3051,2991,0,2.0,2991.0,0.0
cf_a0,4,3051,2991,1,1.0,2991.0,0.0
cf_a0,5,894,4316,0,1.0,894.0,1.0
cf_a0,5,894,4316,1,2.0,894.0,1.0
cf_a0,6,4734,961,0,2.0,961.0,0.0
cf_a0,6,4734,961,1,2.0,4734.0,1.0
cf_a0,7,62,2438,0,1.0,62.0,1.0
cf_a0,7,62,2438,1,2.0,62.0,1.0
cf_a0,8,3833,1351,0,2.0,1351.0,0.0
cf_a0,8,3833,1351,1,2.0,3833.0,1.0
cf_a0,9,4238,1539,0,1.0,4238.0,1.0
cf_a0,9,4238,1539,1,1.0,1539.0,0.0
cf_a0,10,312,657,0,2.0,657.0,0.0
cf_a0,10,312,657,1,2.0,312.0,1.0
cf_a0,11,786,2548,0,1.0,786.0,1.0
cf_a0,11,786,2548,1,2.0,786.0,1.0
cf_a0,12,4921,1970,0,1.0,4921.0,1.0
cf_a0,12,4921,1970,1,1.0,1970.0,0.0
cf_a0,13,2441,2313,0,2.0,2313.0,0.0
cf_a0,13,2441,2313,1,1.0,2313.0,0.0
cf_a0,14,2411,1014,0,1.0,2411.0,1.0
cf_a0,14,2411,1014,1,2.0,2411.0,1.0
cf_a0,15,2201,4105,0,2.0,4105.0,0.0
cf_a0,15,2201,4105,1,2.0,2201.0,1.0
cf_a0,16,2963,4093,0,1.0,2963.0,1.0
cf_a0,16,2963,4093,1,2.0,2963.0,1.0
cf_a0,17,2813,901,0,2.0,901.0,0.0
cf_a0,17,2813,901,1,2.0,2813.0,1.0
cf_a0,18,4952,2177,0,1.0,4952.0,1.0
cf_a0,18,4952,2177,1,1.0,2177.0,0.0
cf_a0,19,2787,665,0,1.0,2787.0,1.0
cf_a0,19,2787,665,1,1.0,665.0,0.0
cf_a0,20,447,546,0,2.0,546.0,0.0
cf_a0,20,447,546,1,2.0,447.0,1.0
cf_a0,21,3257,3479,0,2.0,3479.0,0.0
cf_a0,21,3257,3479,1,2.0,3257.0,1.0
cf_a0,22,1563,3293,0,1.0,1563.0,1.0
cf_a0,22,1563,3293,1,2.0,1563.0,1.0
cf_a0,23,3636,1253,0,1.0,3636.0,1.0
cf_a0,23,3636,1253,1,2.0,3636.0,1.0
cf_a0,24,1533,3021,0,1.0,1533.0,1.0
cf_a0,24,1533,3021,1,1.0,3021.0,0.0
cf_a0,25,1016,667,0,1.0,1016.0,1.0
cf_a0,25,1016,667,1,2.0,1016.0,1.0
cf_a0,26,2900,2655,0,1.0,2900.0,1.0
cf_a0,26,2900,2655,1,2.0,2900.0,1.0
cf_a0,27,4274,3353,0,2.0,3353.0,0.0
cf_a0,27,4274,3353,1,1.0,3353.0,0.0
cf_a0,28,928,1390,0,1.0,928.0,1.0
cf_a0,28,928,1390,1,2.0,928.0,1.0
cf_a0,29,1179,1235,0,1.0,1179.0,1.0
cf_a0,29,1179,1235,1,2.0,1179.0,1.0
cf_a0,30,587,16,0,2.0,16.0,0.0
cf_a0,30,587,16,1,2.0,587.0,1.0
cf_a0,31,2557,2233,0,1.0,2557.0,1.0
cf_a0,31,2557,2233,1,2.0,2557.0,1.0
cf_a0,32,2508,1807,0,1.0,2508.0,1.0
cf_a0,32,2508,1807,1,2.0,2508.0,1.0
cf_a0,33,2525,3767,0,1.0,2525.0,1.0
