arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a0,86,620,4605,1,2,620,1
cf_a0,87,3591,1960,0,2,1960,0
cf_a0,87,3591,1960,1,1,1960,0
cf_a0,88,2921,1098,0,1,2921,1
cf_a0,88,2921,1098,1,1,1098,0
cf_a0,89,1449,1973,0,2,1973,0
cf_a0,89,1449,1973,1,1,1973,0
cf_a0,90,560,4299,0,1,560,1
cf_a0,90,560,4299,1,1,4299,0
cf_a0,91,4466,4949,0,2,4949,0
cf_a0,91,4466,4949,1,1,4949,0
cf_a0,92,1948,1432,0,1,1948,1
cf_a0,92,1948,1432,1,2,1948,1
cf_a0,93,2080,913,0,1,2080,1
cf_a0,93,2080,913,1,2,2080,1
cf_a0,94,4747,3768,0,1,4747,1
cf_a0,94,4747,3768,1,2,4747,1
cf_a0,95,1415,2921,0,1,1415,1
cf_a0,95,1415,2921,1,1,2921,0
cf_a0,96,846,4641,0,1,846,1
cf_a0,96,846,4641,1,1,4641,0
cf_a0,97,4644,4217,0,2,4217,0
cf_a0,97,4644,4217,1,1,4217,0
cf_a0,98,4253,2255,0,2,2255,0
cf_a0,98,4253,2255,1,1,2255,0
