arm,pair_id,i,j,order,patient,chosen,picked_i
factual,4852_1029,4852,1029,1,2,4852,1
factual,1438_175,1438,175,0,1,1438,1
factual,1438_175,1438,175,1,1,175,0
cf_a1,4929_454,4929,454,0,1,4929,1
cf_a1,4929_454,4929,454,1,2,4929,1
cf_a1,2554_3265,2554,3265,0,1,2554,1
cf_a1,2554_3265,2554,3265,1,2,2554,1
cf_a1,2963_4244,2963,4244,0,1,2963,1
cf_a1,2963_4244,2963,4244,1,2,2963,1
cf_a1,3499_4625,3499,4625,0,1,3499,1
cf_a1,3499_4625,3499,4625,1,1,4625,0
cf_a1,3051_2991,3051,2991,0,1,3051,1
cf_a1,3051_2991,3051,2991,1,1,2991,0
cf_a1,894_4316,894,4316,0,1,894,1
cf_a1,894_4316,894,4316,1,2,894,1
cf_a1,4734_961,4734,961,0,1,4734,1
cf_a1,4734_961,4734,961,1,2,4734,1
cf_a1,62_2438,62,2438,0,1,62,1
cf_a1,62_2438,62,2438,1,2,62,1
cf_a1,3833_1351,3833,1351,0,2,1351,0
cf_a1,3833_1351,3833,1351,1,2,3833,1
cf_a1,4238_1539,4238,1539,0,1,4238,1
cf_a1,4238_1539,4238,1539,1,1,1539,0
cf_a1,312_657,312,657,0,1,312,1
cf_a1,312_657,312,657,1,2,312,1
cf_a1,786_2548,786,2548,0,1,786,1
cf_a1,786_2548,786,2548,1,2,786,1
cf_a1,4921_1970,4921,1970,0,1,4921,1
cf_a1,4921_1970,4921,1970,1,2,4921,1
cf_a1,2441_2313,2441,2313,0,2,2313,0
cf_a1,2441_2313,2441,2313,1,1,2313,0
cf_a1,2411_1014,2411,1014,0,1,2411,1
cf_a1,2411_1014,2411,1014,1,2,2411,1
cf_a1,2201_4105,2201,4105,0,1,2201,1
cf_a1,2201_4105,2201,4105,1,2,2201,1
cf_a1,2963_4093,2963,4093,0,1,2963,1
cf_a1,2963_4093,2963,4093,1,2,2963,1
cf_a1,2813_901,2813,901,0,1,2813,1
cf_a1,2813_901,2813,901,1,2,2813,1
cf_a1,4952_2177,4952,2177,0,1,4952,1
cf_a1,4952_2177,4952,2177,1,2,4952,1
cf_a1,2787_665,2787,665,0,1,2787,1
cf_a1,2787_665,2787,665,1,2,2787,1
cf_a1,447_546,447,546,0,1,447,1
cf_a1,447_546,447,546,1,2,447,1
cf_a1,3257_3479,3257,3479,0,1,3257,1
cf_a1,3257_3479,3257,3479,1,2,3257,1
cf_a1,1563_3293,1563,3293,0,1,1563,1
cf_a1,1563_3293,1563,3293,1,2,1563,1
cf_a1,3636_1253,3636,1253,0,1,3636,1
cf_a1,3636_1253,3636,1253,1,2,3636,1
cf_a1,1533_3021,1533,3021,0,1,1533,1
cf_a1,1533_3021,1533,3021,1,1,3021,0
cf_a1,1016_667,1016,667,0,1,1016,1
cf_a1,1016_667,1016,667,1,2,1016,1
cf_a1,2900_2655,2900,2655,0,1,2900,1
cf_a1,2900_2655,2900,2655,1,2,2900,1
cf_a1,4274_3353,4274,3353,0,1,4274,1
cf_a1,4274_3353,4274,3353,1,2,4274,1
cf_a1,928_1390,928,1390,0,1,928,1
cf_a1,928_1390,928,1390,1,2,928,1
cf_a1,1179_1235,1179,1235,0,1,1179,1
cf_a1,1179_1235,1179,1235,1,2,1179,1
cf_a1,587_16,587,16,0,1,587,1
cf_a1,587_16,587,16,1,2,587,1
cf_a1,2557_2233,2557,2233,0,1,2557,1
cf_a1,2557_2233,2557,2233,1,2,2557,1
cf_a1,2508_1807,2508,1807,0,1,2508,1
cf_a1,2508_1807,2508,1807,1,2,2508,1
cf_a1,2525_3767,2525,3767,0,1,2525,1
cf_a1,2525_3767,2525,3767,1,2,2525,1
cf_a1,1297_1350,1297,1350,0,1,1297,1
cf_a1,1297_1350,1297,1350,1,2,1297,1
cf_a1,1677_1221,1677,1221,0,1,1677,1
cf_a1,1677_1221,1677,1221,1,1,1221,0
cf_a1,2277_728,2277,728,0,1,2277,1
cf_a1,2277_728,2277,728,1,2,2277,1
cf_a1,377_4251,377,4251,0,1,377,1
cf_a1,377_4251,377,4251,1,2,377,1
cf_a1,3283_4769,3283,4769,0,1,3283,1
cf_a1,3283_4769,3283,4769,1,1,4769,0
cf_a1,3110_4548,3110,4548,0,1,3110,1
cf_a1,3110_4548,3110,4548,1,2,3110,1
cf_a1,1857_2002,1857,2002,0,2,2002,0
cf_a1,1857_2002,1857,2002,1,1,2002,0
cf_a1,3727_4460,3727,4460,0,1,3727,1
cf_a1,3727_4460,3727,4460,1,2,3727,1
cf_a1,1166_1558,1166,1558,0,1,1166,1
cf_a1,1166_1558,1166,1558,1,2,1166,1
cf_a1,2417_1315,2417,1315,0,1,2417,1
cf_a1,2417_1315,2417,1315,1,1,1315,0
cf_a1,503_4557,503,4557,0,1,503,1
cf_a1,503_4557,503,4557,1,2,503,1
cf_a1,4526_2301,4526,2301,0,1,4526,1
cf_a1,4526_2301,4526,2301,1,2,4526,1
cf_a1,4639_4225,4639,4225,0,1,4639,1
cf_a1,4639_4225,4639,4225,1,2,4639,1
cf_a1,3573_1027,3573,1027,0,1,3573,1
cf_a1,3573_1027,3573,1027,1,1,1027,0
cf_a1,3157_1587,3157,1587,0,1,3157,1
cf_a1,3157_1587,3157,1587,1,2,3157,1
cf_a1,2533_1569,2533,1569,0,1,2533,1
cf_a1,2533_1569,2533,1569,1,1,1569,0
cf_a1,2526_2945,2526,2945,0,1,2526,1
cf_a1,2526_2945,2526,2945,1,2,2526,1
cf_a1,1668_2143,1668,2143,0,1,1668,1
cf_a1,1668_2143,1668,2143,1,2,1668,1
cf_a1,1413_3410,1413,3410,0,1,1413,1
cf_a1,1413_3410,1413,3410,1,2,1413,1
cf_a1,105_2701,105,2701,0,2,2701,0
cf_a1,105_2701,105,2701,1,1,2701,0
cf_a1,854_1720,854,1720,0,1,854,1
cf_a1,854_1720,854,1720,1,2,854,1
cf_a1,1067_880,1067,880,0,1,1067,1
cf_a1,1067_880,1067,880,1,1,880,0
cf_a1,4576_357,4576,357,0,1,4576,1
cf_a1,4576_357,4576,357,1,2,4576,1
cf_a1,1408_3853,1408,3853,0,1,1408,1
cf_a1,1408_3853,1408,3853,1,2,1408,1
cf_a1,1449_1973,1449,1973,0,1,1449,1
cf_a1,1449_1973,1449,1973,1,1,1973,0
cf_a1,781_2920,781,2920,0,2,2920,0
cf_a1,781_2920,781,2920,1,1,2920,0
cf_a1,4949_4466,4949,4466,0,1,4949,1
cf_a1,4949_4466,4949,4466,1,2,4949,1
cf_a1,3784_4031,3784,4031,0,1,3784,1
cf_a1,3784_4031,3784,4031,1,2,3784,1
cf_a1,3691_873,3691,873,0,1,3691,1
cf_a1,3691_873,3691,873,1,1,873,0
cf_a1,4747_3768,4747,3768,0,2,3768,0
cf_a1,4747_3768,4747,3768,1,1,3768,0
cf_a1,765_2546,765,2546,0,1,765,1
cf_a1,765_2546,765,2546,1,2,765,1
cf_a1,4161_4978,4161,4978,0,2,4978,0
cf_a1,4161_4978,4161,4978,1,1,4978,0
cf_a1,1050_696,1050,696,0,1,1050,1
cf_a1,1050_696,1050,696,1,2,1050,1
cf_a1,2251_3333,2251,3333,0,1,2251,1
cf_a1,2251_3333,2251,3333,1,2,2251,1
cf_a1,3405_3655,3405,3655,0,1,3405,1
cf_a1,3405_3655,3405,3655,1,2,3405,1
cf_a1,148_3232,148,3232,0,1,148,1
cf_a1,148_3232,148,3232,1,1,3232,0
cf_a1,368_605,368,605,0,1,368,1
cf_a1,368_605,368,605,1,2,368,1
cf_a1,1036_314,1036,314,0,1,1036,1
cf_a1,1036_314,1036,314,1,2,1036,1
cf_a1,1509_1354,1509,1354,0,1,1509,1
cf_a1,1509_1354,1509,1354,1,2,1509,1
cf_a1,923_1969,923,1969,0,1,923,1
cf_a1,923_1969,923,1969,1,1,1969,0
cf_a1,4617_737,4617,737,0,1,4617,1
cf_a1,4617_737,4617,737,1,2,4617,1
cf_a1,695_1446,695,1446,0,1,695,1
cf_a1,695_1446,695,1446,1,2,695,1
cf_a1,3801_4236,3801,4236,0,1,3801,1
cf_a1,3801_4236,3801,4236,1,1,4236,0
cf_a1,3664_4549,3664,4549,0,1,3664,1
cf_a1,3664_4549,3664,4549,1,1,4549,0
cf_a1,3987_4043,3987,4043,0,1,3987,1
cf_a1,3987_4043,3987,4043,1,2,3987,1
cf_a1,3593_1072,3593,1072,0,1,3593,1
cf_a1,3593_1072,3593,1072,1,1,1072,0
cf_a1,4379_1805,4379,1805,0,1,4379,1
cf_a1,4379_1805,4379,1805,1,2,4379,1
cf_a1,3014_3260,3014,3260,0,1,3014,1
cf_a1,3014_3260,3014,3260,1,2,3014,1
cf_a1,2825_300,2825,300,0,1,2825,1
cf_a1,2825_300,2825,300,1,2,2825,1
cf_a1,3607_3654,3607,3654,0,1,3607,1
cf_a1,3607_3654,3607,3654,1,2,3607,1
cf_a1,245_2920,245,2920,0,1,245,1
cf_a1,245_2920,245,2920,1,1,2920,0
cf_a1,3820_4806,3820,4806,0,1,3820,1
cf_a1,3820_4806,3820,4806,1,2,3820,1
cf_a1,3389_3921,3389,3921,0,1,3389,1
cf_a1,3389_3921,3389,3921,1,2,3389,1
cf_a1,3131_4567,3131,4567,0,1,3131,1
cf_a1,3131_4567,3131,4567,1,2,3131,1
cf_a1,1098_2921,1098,2921,0,1,1098,1
cf_a1,1098_2921,1098,2921,1,2,1098,1
cf_a1,3041_3828,3041,3828,0,1,3041,1
cf_a1,3041_3828,3041,3828,1,1,3828,0
cf_a1,2179_3053,2179,3053,0,1,2179,1
cf_a1,2179_3053,2179,3053,1,2,2179,1
cf_a1,3887_512,3887,512,0,1,3887,1
cf_a1,3887_512,3887,512,1,2,3887,1
cf_a1,3815_4349,3815,4349,0,1,3815,1
cf_a1,3815_4349,3815,4349,1,2,3815,1
cf_a1,1000_4676,1000,4676,0,1,1000,1
cf_a1,1000_4676,1000,4676,1,2,1000,1
cf_a1,2031_3148,2031,3148,0,1,2031,1
cf_a1,2031_3148,2031,3148,1,2,2031,1
cf_a1,1352_222,1352,222,0,1,1352,1
cf_a1,1352_222,1352,222,1,2,1352,1
cf_a1,3953_2797,3953,2797,0,1,3953,1
cf_a1,3953_2797,3953,2797,1,,,
cf_a1,4852_1029,4852,1029,0,,,
cf_a1,4852_1029,4852,1029,1,,,
cf_a1,1438_175,1438,175,0,,,
cf_a1,1438_175,1438,175,1,,,
