arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a0,59,781,2920,0,1,781,1
cf_a0,59,781,2920,1,1,2920,0
cf_a0,60,4949,4466,0,1,4949,1
cf_a0,60,4949,4466,1,2,4949,1
cf_a0,61,3784,4031,0,1,3784,1
cf_a0,61,3784,4031,1,2,3784,1
cf_a0,62,3691,873,0,2,873,0
cf_a0,62,3691,873,1,2,3691,1
cf_a0,63,4747,3768,0,2,3768,0
cf_a0,63,4747,3768,1,1,3768,0
cf_a0,64,765,2546,0,1,765,1
cf_a0,64,765,2546,1,2,765,1
cf_a0,65,4161,4978,0,2,4978,0
cf_a0,65,4161,4978,1,1,4978,0
cf_a0,0,4929,454,0,1,4929,1
cf_a0,0,4929,454,1,2,4929,1
cf_a0,1,2554,3265,0,2,3265,0
cf_a0,1,2554,3265,1,1,3265,0
cf_a0,2,2963,4244,0,2,4244,0
cf_a0,2,2963,4244,1,2,2963,1
cf_a0,3,3499,4625,0,2,4625,0
cf_a0,3,3499,4625,1,1,4625,0
cf_a0,4,3051,2991,0,2,2991,0
cf_a0,4,3051,2991,1,1,2991,0
cf_a0,5,894,4316,0,1,894,1
cf_a0,5,894,4316,1,2,894,1
cf_a0,6,4734,961,0,1,4734,1
cf_a0,6,4734,961,1,2,4734,1
cf_a0,7,62,2438,0,1,62,1
cf_a0,7,62,2438,1,2,62,1
cf_a0,8,3833,1351,0,2,1351,0
cf_a0,8,3833,1351,1,2,3833,1
cf_a0,9,4238,1539,0,1,4238,1
cf_a0,9,4238,1539,1,1,1539,0
cf_a0,10,312,657,0,2,657,0
cf_a0,10,312,657,1,2,312,1
cf_a0,11,786,2548,0,2,2548,0
cf_a0,11,786,2548,1,2,786,1
cf_a0,12,4921,1970,0,1,4921,1
cf_a0,12,4921,1970,1,1,1970,0
cf_a0,13,2441,2313,0,2,2313,0
cf_a0,13,2441,2313,1,1,2313,0
cf_a0,14,2411,1014,0,1,2411,1
cf_a0,14,2411,1014,1,2,2411,1
cf_a0,15,2201,4105,0,1,2201,1
cf_a0,15,2201,4105,1,2,2201,1
cf_a0,16,2963,4093,0,1,2963,1
cf_a0,16,2963,4093,1,2,2963,1
cf_a0,17,2813,901,0,2,901,0
cf_a0,17,2813,901,1,2,2813,1
cf_a0,18,4952,2177,0,1,4952,1
cf_a0,18,4952,2177,1,2,4952,1
cf_a0,19,2787,665,0,1,2787,1
cf_a0,19,2787,665,1,1,665,0
cf_a0,20,447,546,0,1,447,1
cf_a0,20,447,546,1,2,447,1
cf_a0,21,3257,3479,0,2,3479,0
cf_a0,21,3257,3479,1,1,3479,0
cf_a0,22,1563,3293,0,1,1563,1
cf_a0,22,1563,3293,1,2,1563,1
cf_a0,23,3636,1253,0,2,1253,0
cf_a0,23,3636,1253,1,1,1253,0
cf_a0,24,1533,3021,0,1,1533,1
cf_a0,24,1533,3021,1,1,3021,0
cf_a0,25,1016,667,0,1,1016,1
cf_a0,25,1016,667,1,2,1016,1
cf_a0,26,2900,2655,0,1,2900,1
cf_a0,26,2900,2655,1,2,2900,1
cf_a0,27,4274,3353,0,2,3353,0
cf_a0,27,4274,3353,1,1,3353,0
cf_a0,28,928,1390,0,1,928,1
cf_a0,28,928,1390,1,2,928,1
cf_a0,29,1179,1235,0,1,1179,1
cf_a0,29,1179,1235,1,2,1179,1
cf_a0,30,587,16,0,2,16,0
cf_a0,30,587,16,1,2,587,1
cf_a0,31,2557,2233,0,1,2557,1
cf_a0,31,2557,2233,1,2,2557,1
cf_a0,32,2508,1807,0,1,2508,1
cf_a0,32,2508,1807,1,2,2508,1
