arm,pair_id,i,j,order,patient,chosen,picked_i
beta045_social_factual,60,4949,4466,ij,1,i,1
beta045_social_factual,60,4949,4466,ji,2,i,1
beta045_social_factual,61,3784,4031,ij,1,i,1
beta045_social_factual,61,3784,4031,ji,2,i,1
beta045_social_factual,62,3691,873,ij,2,j,0
beta045_social_factual,62,3691,873,ji,2,i,1
beta045_social_factual,63,4747,3768,ij,2,j,0
beta045_social_factual,63,4747,3768,ji,1,j,0
beta045_social_factual,64,765,2546,ij,1,i,1
beta045_social_factual,64,765,2546,ji,2,i,1
beta045_social_factual,65,4161,4978,ij,1,i,1
beta045_social_factual,65,4161,4978,ji,1,j,0
beta045_social_factual,66,1050,696,ij,1,i,1
beta045_social_factual,66,1050,696,ji,2,i,1
beta045_social_factual,67,2251,3333,ij,1,i,1
beta045_social_factual,67,2251,3333,ji,2,i,1
beta045_social_factual,68,3405,3655,ij,1,i,1
beta045_social_factual,68,3405,3655,ji,2,i,1
beta045_social_factual,69,148,3232,ij,2,j,0
beta045_social_factual,69,148,3232,ji,1,j,0
beta045_social_factual,70,368,605,ij,1,i,1
beta045_social_factual,70,368,605,ji,2,i,1
beta045_social_factual,71,1036,314,ij,1,i,1
beta045_social_factual,71,1036,314,ji,2,i,1
beta045_social_factual,72,1509,1354,ij,1,i,1
beta045_social_factual,72,1509,1354,ji,2,i,1
beta045_social_factual,73,923,1969,ij,1,i,1
beta045_social_factual,73,923,1969,ji,1,j,0
beta045_social_factual,74,4617,737,ij,1,i,1
beta045_social_factual,74,4617,737,ji,2,i,1
beta045_social_factual,75,695,1446,ij,1,i,1
beta045_social_factual,75,695,1446,ji,2,i,1
beta045_social_factual,76,3801,4236,ij,1,i,1
beta045_social_factual,76,3801,4236,ji,1,j,0
beta045_social_factual,77,3664,4549,ij,2,j,0
beta045_social_factual,77,3664,4549,ji,1,j,0
beta045_social_factual,78,3987,4043,ij,1,i,1
beta045_social_factual,78,3987,4043,ji,2,i,1
beta045_social_factual,79,3593,1072,ij,1,i,1
beta045_social_factual,79,3593,1072,ji,1,j,0
beta045_social_factual,80,4379,1805,ij,1,i,1
beta045_social_factual,80,4379,1805,ji,2,i,1
beta045_social_factual,81,3014,3260,ij,1,i,1
beta045_social_factual,81,3014,3260,ji,2,i,1
beta045_social_factual,82,2825,300,ij,1,i,1
beta045_social_factual,82,2825,300,ji,2,i,1
beta045_social_factual,83,3607,3654,ij,1,i,1
beta045_social_factual,83,3607,3654,ji,1,j,0
beta045_social_factual,84,245,2920,ij,2,j,0
beta045_social_factual,84,245,2920,ji,1,j,0
beta045_social_factual,85,3820,4806,ij,1,i,1
beta045_social_factual,85,3820,4806,ji,2,i,1
beta045_social_factual,86,3389,3921,ij,1,i,1
beta045_social_factual,86,3389,3921,ji,2,i,1
beta045_social_factual,87,3131,4567,ij,2,j,0
beta045_social_factual,87,3131,4567,ji,1,j,0
beta045_social_factual,88,1098,2921,ij,1,i,1
beta045_social_factual,88,1098,2921,ji,2,i,1
beta045_social_factual,89,3041,3828,ij,2,j,0
beta045_social_factual,89,3041,3828,ji,1,j,0
beta045_social_factual,90,2179,3053,ij,1,i,1
beta045_social_factual,90,2179,3053,ji,2,i,1
beta045_social_factual,91,3887,512,ij,1,i,1
beta045_social_factual,91,3887,512,ji,2,i,1
beta045_social_factual,92,3815,4349,ij,2,j,0
beta045_social_factual,92,3815,4349,ji,1,j,0
beta045_social_factual,93,1000,4676,ij,1,i,1
beta045_social_factual,93,1000,4676,ji,2,i,1
beta045_social_factual,94,2031,3148,ij,1,i,1
beta045_social_factual,94,2031,3148,ji,2,i,1
beta045_social_factual,95,1352,222,ij,1,i,1
beta045_social_factual,95,1352,222,ji,2,i,1
beta045_social_factual,96,3953,2797,ij,1,i,1
beta045_social_factual,96,3953,2797,ji,2,i,1
beta045_social_factual,97,4852,1029,ij,1,i,1
beta045_social_factual,97,4852,1029,ji,2,i,1
beta045_social_factual,98,1438,175,ij,1,i,1
beta045_social_factual,98,1438,175,ji,2,i,1
