arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a1,9,961,4734,1,2,961,1
cf_a1,9,961,4734,0,1,961,1
cf_a1,10,2834,1745,0,1,2834,1
cf_a1,10,2834,1745,1,2,2834,1
cf_a1,11,1569,2533,0,1,1569,1
cf_a1,11,1569,2533,1,2,1569,1
cf_a1,12,1668,2143,0,1,1668,1
cf_a1,12,1668,2143,1,2,1668,1
cf_a1,13,3407,582,1,2,3407,1
cf_a1,14,854,1720,0,1,854,1
cf_a1,13,3407,582,0,1,3407,1
cf_a1,14,854,1720,1,2,854,1
cf_a1,15,4217,61,0,1,4217,1
cf_a1,15,4217,61,1,2,4217,1
cf_a1,16,3379,1226,0,1,3379,1
cf_a1,17,4567,3131,0,1,4567,1
cf_a1,18,1406,613,0,1,1406,1
cf_a1,16,3379,1226,1,2,3379,1
cf_a1,19,4949,4466,0,1,4949,1
cf_a1,18,1406,613,1,2,1406,1
cf_a1,17,4567,3131,1,2,4567,1
cf_a1,20,1432,1948,0,1,1432,1
cf_a1,20,1432,1948,1,2,1432,1
cf_a1,19,4949,4466,1,2,4949,1
cf_a1,21,657,312,0,1,657,1
cf_a1,21,657,312,1,2,657,1
cf_a1,22,1549,3689,1,2,1549,1
cf_a1,22,1549,3689,0,1,1549,1
cf_a1,23,4906,1503,0,1,4906,1
cf_a1,23,4906,1503,1,2,4906,1
cf_a1,25,4071,637,0,2,637,0
cf_a1,24,3867,2222,0,1,3867,1
cf_a1,25,4071,637,1,1,637,0
cf_a1,24,3867,2222,1,2,3867,1
cf_a1,26,4921,1970,1,2,4921,1
cf_a1,27,4655,161,0,1,4655,1
cf_a1,26,4921,1970,0,1,4921,1
cf_a1,27,4655,161,1,2,4655,1
cf_a1,28,4263,3736,1,2,4263,1
cf_a1,29,4217,4644,1,2,4217,1
cf_a1,30,4676,1000,1,2,4676,1
cf_a1,28,4263,3736,0,1,4263,1
cf_a1,30,4676,1000,0,1,4676,1
cf_a1,29,4217,4644,0,1,4217,1
cf_a1,31,2319,3651,1,2,2319,1
cf_a1,31,2319,3651,0,1,2319,1
cf_a1,32,3500,775,0,1,3500,1
cf_a1,32,3500,775,1,2,3500,1
cf_a0,69,3499,4625,0,2,4625,0
cf_a0,66,3929,1806,1,2,3929,1
cf_a0,68,4523,4881,1,2,4523,1
cf_a0,69,3499,4625,1,2,3499,1
cf_a0,67,1350,1297,1,2,1350,1
cf_a0,67,1350,1297,0,2,1297,0
cf_a0,68,4523,4881,0,1,4523,1
cf_a0,66,3929,1806,0,1,3929,1
cf_a0,71,4316,894,1,2,4316,1
cf_a0,70,4671,1744,1,1,1744,0
cf_a0,73,1622,654,0,1,1622,1
cf_a0,72,3194,4706,0,1,3194,1
cf_a0,70,4671,1744,0,1,4671,1
cf_a0,73,1622,654,1,2,1622,1
cf_a0,72,3194,4706,1,2,3194,1
cf_a0,71,4316,894,0,1,4316,1
cf_a0,74,2438,62,1,1,62,0
cf_a0,74,2438,62,0,1,2438,1
cf_a0,76,3573,1027,1,2,3573,1
cf_a0,75,1805,4379,0,1,1805,1
cf_a0,76,3573,1027,0,1,3573,1
cf_a0,75,1805,4379,1,2,1805,1
cf_a0,77,3260,3014,0,1,3260,1
cf_a0,77,3260,3014,1,1,3014,0
cf_a0,79,3607,3654,1,2,3607,1
cf_a0,78,2701,105,0,1,2701,1
cf_a0,78,2701,105,1,2,2701,1
cf_a0,79,3607,3654,0,1,3607,1
cf_a0,80,357,4576,1,2,357,1
cf_a0,81,4806,3820,0,1,4806,1
cf_a0,80,357,4576,0,1,357,1
cf_a0,81,4806,3820,1,2,4806,1
cf_a0,82,1408,3853,0,1,1408,1
cf_a0,83,3394,442,1,2,3394,1
cf_a0,83,3394,442,0,2,442,0
cf_a0,84,560,4299,0,1,560,1
cf_a0,84,560,4299,1,2,560,1
cf_a0,82,1408,3853,1,2,1408,1
cf_a0,85,1351,3833,1,2,1351,1
cf_a0,85,1351,3833,0,1,1351,1
cf_a0,86,4480,3585,1,2,4480,1
cf_a0,86,4480,3585,0,1,4480,1
cf_a0,87,1539,4238,0,1,1539,1
cf_a0,88,781,2920,0,2,2920,0
cf_a0,87,1539,4238,1,1,4238,0
cf_a0,89,908,2183,0,1,908,1
cf_a0,88,781,2920,1,2,781,1
cf_a0,89,908,2183,1,2,908,1
cf_a0,90,786,2548,0,1,786,1
cf_a0,91,4161,4978,0,1,4161,1
cf_a0,90,786,2548,1,2,786,1
cf_a0,91,4161,4978,1,2,4161,1
cf_a0,92,2849,2015,0,2,2015,0
cf_a0,92,2849,2015,1,1,2015,0
cf_a0,93,3320,3037,0,1,3320,1
cf_a0,94,3664,1064,1,2,3664,1
cf_a0,95,2255,4253,0,2,4253,0
cf_a0,93,3320,3037,1,2,3320,1
cf_a0,94,3664,1064,0,1,3664,1
cf_a0,95,2255,4253,1,1,4253,0
cf_a0,96,4125,2004,0,1,4125,1
cf_a0,97,1173,4755,0,1,1173,1
cf_a0,98,1323,2210,1,1,2210,0
cf_a0,98,1323,2210,0,1,1323,1
cf_a0,33,4290,1335,0,1,4290,1
cf_a0,96,4125,2004,1,2,4125,1
cf_a0,33,4290,1335,1,2,4290,1
cf_a0,34,3767,2525,0,1,3767,1
cf_a0,97,1173,4755,1,2,1173,1
cf_a0,34,3767,2525,1,2,3767,1
cf_a0,35,406,4210,1,1,4210,0
cf_a0,35,406,4210,0,2,4210,0
cf_a0,36,3834,1727,1,2,3834,1
cf_a0,37,2277,728,1,2,2277,1
cf_a0,37,2277,728,0,1,2277,1
cf_a0,36,3834,1727,0,1,3834,1
cf_a0,38,4251,377,0,1,4251,1
cf_a0,39,454,4929,1,1,4929,0
cf_a0,40,4244,2963,1,2,4244,1
cf_a0,38,4251,377,1,2,4251,1
cf_a0,39,454,4929,0,2,4929,0
cf_a0,40,4244,2963,0,1,4244,1
cf_a0,41,4229,432,0,2,432,0
cf_a0,42,3806,332,0,1,3806,1
cf_a0,41,4229,432,1,1,432,0
cf_a0,42,3806,332,1,2,3806,1
cf_a0,44,3801,4236,0,2,4236,0
cf_a0,43,4457,1853,0,1,4457,1
cf_a0,43,4457,1853,1,1,1853,0
cf_a0,45,1187,2453,0,1,1187,1
cf_a0,45,1187,2453,1,2,1187,1
cf_a0,44,3801,4236,1,2,3801,1
cf_a0,46,2181,23,0,2,23,0
cf_a0,46,2181,23,1,1,23,0
cf_a0,48,1331,4029,0,2,4029,0
cf_a0,47,4225,4639,1,1,4639,0
cf_a0,47,4225,4639,0,2,4639,0
cf_a0,48,1331,4029,1,1,4029,0
cf_a0,49,880,1067,1,2,880,1
cf_a0,49,880,1067,0,1,880,1
cf_a0,50,3484,2511,0,1,3484,1
cf_a0,51,620,4605,0,1,620,1
cf_a0,51,620,4605,1,2,620,1
cf_a0,50,3484,2511,1,2,3484,1
cf_a0,53,2921,1098,0,1,2921,1
cf_a0,52,4142,2033,0,2,2033,0
cf_a0,53,2921,1098,1,2,2921,1
cf_a0,52,4142,2033,1,1,2033,0
cf_a0,54,3828,3041,0,2,3041,0
cf_a0,55,2179,3053,0,2,3053,0
cf_a0,55,2179,3053,1,1,3053,0
cf_a0,56,2080,913,1,2,2080,1
cf_a0,54,3828,3041,1,1,3041,0
cf_a0,57,873,3691,0,1,873,1
cf_a0,56,2080,913,0,1,2080,1
cf_a0,58,2495,89,0,1,2495,1
cf_a0,57,873,3691,1,2,873,1
cf_a0,58,2495,89,1,2,2495,1
cf_a0,59,4641,846,1,1,846,0
cf_a0,60,1726,4207,0,1,1726,1
cf_a0,59,4641,846,0,2,846,0
cf_a0,60,1726,4207,1,2,1726,1
cf_a0,61,2411,1014,1,2,2411,1
cf_a0,61,2411,1014,0,1,2411,1
cf_a0,62,4105,2201,0,2,2201,0
cf_a0,63,1779,1626,0,1,1779,1
cf_a0,64,4037,2324,1,2,4037,1
cf_a0,64,4037,2324,0,1,4037,1
cf_a0,62,4105,2201,1,2,4105,1
cf_a0,63,1779,1626,1,2,1779,1
cf_a0,0,84,4107,0,1,84,1
cf_a0,65,2880,929,1,1,929,0
cf_a0,65,2880,929,0,2,929,0
cf_a0,0,84,4107,1,1,4107,0
cf_a0,1,2251,3333,0,2,3333,0
cf_a0,2,605,368,0,2,368,0
cf_a0,1,2251,3333,1,2,2251,1
cf_a0,2,605,368,1,2,605,1
cf_a0,3,314,1036,1,2,314,1
cf_a0,4,2193,2211,1,1,2211,0
cf_a0,4,2193,2211,0,2,2211,0
cf_a0,5,3664,4549,0,2,4549,0
cf_a0,3,314,1036,0,1,314,1
cf_a0,6,2088,4086,0,2,4086,0
cf_a0,5,3664,4549,1,1,4549,0
cf_a0,7,1315,2417,1,1,2417,0
cf_a0,8,1143,1229,0,1,1143,1
cf_a0,6,2088,4086,1,1,4086,0
cf_a0,8,1143,1229,1,1,1229,0
cf_a0,9,961,4734,0,2,4734,0
cf_a0,9,961,4734,1,2,961,1
cf_a0,10,2834,1745,0,2,1745,0
cf_a0,7,1315,2417,0,2,2417,0
cf_a0,11,1569,2533,1,2,1569,1
cf_a0,12,1668,2143,0,1,1668,1
cf_a0,11,1569,2533,0,2,2533,0
cf_a0,10,2834,1745,1,2,2834,1
cf_a0,12,1668,2143,1,2,1668,1
cf_a0,13,3407,582,0,1,3407,1
cf_a0,14,854,1720,1,2,854,1
cf_a0,15,4217,61,0,1,4217,1
cf_a0,13,3407,582,1,2,3407,1
cf_a0,15,4217,61,1,2,4217,1
cf_a0,14,854,1720,0,1,854,1
cf_a0,16,3379,1226,1,1,1226,0
cf_a0,16,3379,1226,0,2,1226,0
cf_a0,19,4949,4466,1,2,4949,1
cf_a0,18,1406,613,0,1,1406,1
cf_a0,19,4949,4466,0,1,4949,1
cf_a0,18,1406,613,1,2,1406,1
cf_a0,17,4567,3131,1,2,4567,1
cf_a0,20,1432,1948,0,2,1948,0
cf_a0,17,4567,3131,0,1,4567,1
cf_a0,20,1432,1948,1,2,1432,1
cf_a0,22,1549,3689,1,1,3689,0
cf_a0,21,657,312,0,2,312,0
cf_a0,22,1549,3689,0,2,3689,0
cf_a0,23,4906,1503,0,1,4906,1
cf_a0,23,4906,1503,1,2,4906,1
cf_a0,21,657,312,1,2,657,1
cf_a0,24,3867,2222,1,2,3867,1
cf_a0,24,3867,2222,0,2,2222,0
cf_a0,25,4071,637,0,2,637,0
cf_a0,27,4655,161,0,1,4655,1
cf_a0,26,4921,1970,1,2,4921,1
cf_a0,26,4921,1970,0,1,4921,1
cf_a0,25,4071,637,1,2,4071,1
cf_a0,27,4655,161,1,1,161,0
cf_a0,28,4263,3736,0,2,3736,0
cf_a0,29,4217,4644,0,1,4217,1
cf_a0,28,4263,3736,1,2,4263,1
cf_a0,29,4217,4644,1,2,4217,1
cf_a0,31,2319,3651,0,2,3651,0
cf_a0,30,4676,1000,1,2,4676,1
cf_a0,30,4676,1000,0,1,4676,1
cf_a0,31,2319,3651,1,2,2319,1
cf_a0,32,3500,775,0,1,3500,1
cf_a0,32,3500,775,1,2,3500,1
