arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a1,3,3499,4625,1,2.0,3499.0,1.0
cf_a1,4,3051,2991,0,1.0,3051.0,1.0
cf_a1,4,3051,2991,1,1.0,2991.0,0.0
cf_a1,5,894,4316,0,1.0,894.0,1.0
cf_a1,5,894,4316,1,2.0,894.0,1.0
cf_a1,6,4734,961,0,1.0,4734.0,1.0
cf_a1,6,4734,961,1,2.0,4734.0,1.0
cf_a1,7,62,2438,0,1.0,62.0,1.0
cf_a1,7,62,2438,1,1.0,2438.0,0.0
cf_a1,8,3833,1351,0,1.0,3833.0,1.0
cf_a1,8,3833,1351,1,2.0,3833.0,1.0
cf_a1,9,4238,1539,0,1.0,4238.0,1.0
cf_a1,9,4238,1539,1,1.0,1539.0,0.0
cf_a1,10,312,657,0,1.0,312.0,1.0
cf_a1,10,312,657,1,2.0,312.0,1.0
cf_a1,11,786,2548,0,1.0,786.0,1.0
cf_a1,11,786,2548,1,2.0,786.0,1.0
cf_a1,12,4921,1970,0,1.0,4921.0,1.0
cf_a1,12,4921,1970,1,1.0,1970.0,0.0
cf_a1,13,2441,2313,0,2.0,2313.0,0.0
cf_a1,13,2441,2313,1,1.0,2313.0,0.0
cf_a1,14,2411,1014,0,1.0,2411.0,1.0
cf_a1,14,2411,1014,1,2.0,2411.0,1.0
cf_a1,15,2201,4105,0,1.0,2201.0,1.0
cf_a1,15,2201,4105,1,2.0,2201.0,1.0
cf_a1,16,2963,4093,0,1.0,2963.0,1.0
cf_a1,16,2963,4093,1,2.0,2963.0,1.0
cf_a1,17,2813,901,0,1.0,2813.0,1.0
cf_a1,17,2813,901,1,2.0,2813.0,1.0
cf_a1,18,4952,2177,0,1.0,4952.0,1.0
cf_a1,18,4952,2177,1,2.0,4952.0,1.0
cf_a1,19,2787,665,0,1.0,2787.0,1.0
cf_a1,19,2787,665,1,2.0,2787.0,1.0
cf_a1,20,447,546,0,1.0,447.0,1.0
cf_a1,20,447,546,1,2.0,447.0,1.0
cf_a1,21,3257,3479,0,1.0,3257.0,1.0
cf_a1,21,3257,3479,1,2.0,3257.0,1.0
cf_a1,22,1563,3293,0,1.0,1563.0,1.0
cf_a1,22,1563,3293,1,2.0,1563.0,1.0
cf_a1,23,3636,1253,0,1.0,3636.0,1.0
cf_a1,23,3636,1253,1,1.0,1253.0,0.0
cf_a1,24,1533,3021,0,1.0,1533.0,1.0
cf_a1,24,1533,3021,1,2.0,1533.0,1.0
cf_a1,25,1016,667,0,1.0,1016.0,1.0
cf_a1,25,1016,667,1,1.0,667.0,0.0
cf_a1,26,2900,2655,0,1.0,2900.0,1.0
cf_a1,26,2900,2655,1,2.0,2900.0,1.0
cf_a1,27,4274,3353,0,1.0,4274.0,1.0
cf_a1,27,4274,3353,1,1.0,3353.0,0.0
cf_a1,28,928,1390,0,1.0,928.0,1.0
cf_a1,28,928,1390,1,2.0,928.0,1.0
cf_a1,29,1179,1235,0,1.0,1179.0,1.0
cf_a1,29,1179,1235,1,2.0,1179.0,1.0
cf_a1,30,587,16,0,1.0,587.0,1.0
cf_a1,30,587,16,1,2.0,587.0,1.0
cf_a1,31,2557,2233,0,1.0,2557.0,1.0
cf_a1,31,2557,2233,1,1.0,2233.0,0.0
cf_a1,32,2508,1807,0,1.0,2508.0,1.0
cf_a1,32,2508,1807,1,2.0,2508.0,1.0
