arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a0,41,4316,894,0,1.0,4316,1
cf_a0,41,4316,894,1,2.0,4316,1
cf_a0,42,4526,2301,0,1.0,4526,1
cf_a0,42,4526,2301,1,2.0,4526,1
cf_a0,43,4225,4639,0,1.0,4225,1
cf_a0,43,4225,4639,1,2.0,4225,1
cf_a0,44,1622,654,0,1.0,1622,1
cf_a0,44,1622,654,1,2.0,1622,1
cf_a0,45,3206,2874,0,2.0,2874,0
cf_a0,45,3206,2874,1,1.0,2874,0
cf_a0,46,847,4314,0,1.0,847,1
cf_a0,46,847,4314,1,2.0,847,1
cf_a0,47,2945,2526,0,1.0,2945,1
cf_a0,47,2945,2526,1,2.0,2945,1
cf_a0,48,1720,854,0,1.0,1720,1
cf_a0,48,1720,854,1,2.0,1720,1
cf_a0,49,2319,4688,0,1.0,2319,1
cf_a0,49,2319,4688,1,2.0,2319,1
cf_a0,50,3607,3654,0,1.0,3607,1
cf_a0,50,3607,3654,1,2.0,3607,1
cf_a0,51,61,4217,0,1.0,61,1
cf_a0,51,61,4217,1,2.0,61,1
cf_a0,52,3820,4806,0,1.0,3820,1
cf_a0,52,3820,4806,1,2.0,3820,1
cf_a0,53,3853,1408,0,1.0,3853,1
cf_a0,53,3853,1408,1,2.0,3853,1
cf_a0,54,3921,3389,0,1.0,3921,1
cf_a0,54,3921,3389,1,2.0,3921,1
cf_a0,55,1226,3379,0,1.0,1226,1
cf_a0,55,1226,3379,1,2.0,1226,1
cf_a0,56,1449,1973,0,1.0,1449,1
cf_a0,56,1449,1973,1,2.0,1449,1
cf_a0,57,1351,3833,0,2.0,3833,0
cf_a0,57,1351,3833,1,2.0,1351,1
cf_a0,58,3736,4263,0,2.0,4263,0
cf_a0,58,3736,4263,1,2.0,3736,1
cf_a0,59,2495,89,0,1.0,2495,1
cf_a0,59,2495,89,1,2.0,2495,1
cf_a0,60,4207,1726,0,2.0,1726,0
cf_a0,60,4207,1726,1,2.0,4207,1
cf_a0,61,4349,3815,0,1.0,4349,1
cf_a0,61,4349,3815,1,2.0,4349,1
cf_a0,62,1000,4676,0,1.0,1000,1
cf_a0,62,1000,4676,1,2.0,1000,1
cf_a0,63,3721,2502,0,1.0,3721,1
cf_a0,63,3721,2502,1,2.0,3721,1
cf_a0,64,447,546,0,2.0,546,0
cf_a0,64,447,546,1,1.0,546,0
cf_a0,65,519,1648,0,1.0,519,1
cf_a0,65,519,1648,1,1.0,1648,0
cf_a0,0,3929,1806,0,2.0,1806,0
cf_a0,0,3929,1806,1,2.0,3929,1
cf_a0,1,706,504,0,2.0,504,0
cf_a0,1,706,504,1,1.0,504,0
cf_a0,2,1727,3834,0,2.0,3834,0
cf_a0,2,1727,3834,1,2.0,1727,1
cf_a0,3,2277,728,0,1.0,2277,1
cf_a0,3,2277,728,1,1.0,728,0
cf_a0,4,4881,4523,0,1.0,4881,1
cf_a0,4,4881,4523,1,2.0,4881,1
cf_a0,5,3655,3405,0,2.0,3405,0
cf_a0,5,3655,3405,1,2.0,3655,1
cf_a0,6,4929,454,0,1.0,4929,1
cf_a0,6,4929,454,1,1.0,454,0
cf_a0,7,2554,3265,0,1.0,2554,1
cf_a0,7,2554,3265,1,2.0,2554,1
cf_a0,8,605,368,0,2.0,368,0
cf_a0,8,605,368,1,2.0,605,1
cf_a0,9,1320,4154,0,2.0,4154,0
cf_a0,9,1320,4154,1,2.0,1320,1
cf_a0,10,2193,2211,0,2.0,2211,0
cf_a0,10,2193,2211,1,1.0,2211,0
cf_a0,11,1853,4457,0,1.0,1853,1
cf_a0,11,1853,4457,1,2.0,1853,1
cf_a0,12,1744,4671,0,2.0,4671,0
cf_a0,12,1744,4671,1,2.0,1744,1
cf_a0,13,2453,1187,0,1.0,2453,1
cf_a0,13,2453,1187,1,2.0,2453,1
cf_a0,14,961,4734,0,1.0,961,1
cf_a0,14,961,4734,1,2.0,961,1
cf_a0,15,4043,3987,0,1.0,4043,1
cf_a0,15,4043,3987,1,1.0,3987,0
cf_a0,16,4379,1805,0,1.0,4379,1
cf_a0,16,4379,1805,1,2.0,4379,1
cf_a0,17,2834,1745,0,1.0,2834,1
cf_a0,17,2834,1745,1,2.0,2834,1
cf_a0,18,4029,1331,0,1.0,4029,1
cf_a0,18,4029,1331,1,2.0,4029,1
cf_a0,19,2533,1569,0,1.0,2533,1
cf_a0,19,2533,1569,1,2.0,2533,1
cf_a0,20,1668,2143,0,1.0,1668,1
cf_a0,20,1668,2143,1,2.0,1668,1
cf_a0,21,582,3407,0,1.0,582,1
cf_a0,21,582,3407,1,2.0,582,1
cf_a0,22,3484,2511,0,1.0,3484,1
cf_a0,22,3484,2511,1,2.0,3484,1
cf_a0,23,3131,4567,0,2.0,4567,0
cf_a0,23,3131,4567,1,1.0,4567,0
cf_a0,24,3585,4480,0,2.0,4480,0
cf_a0,24,3585,4480,1,2.0,3585,1
cf_a0,25,4949,4466,0,1.0,4949,1
cf_a0,25,4949,4466,1,2.0,4949,1
cf_a0,26,3784,4031,0,2.0,4031,0
cf_a0,26,3784,4031,1,1.0,4031,0
cf_a0,27,1948,1432,0,1.0,1948,1
cf_a0,27,1948,1432,1,2.0,1948,1
cf_a0,28,2080,913,0,2.0,913,0
cf_a0,28,2080,913,1,2.0,2080,1
cf_a0,29,2546,765,0,1.0,2546,1
cf_a0,29,2546,765,1,2.0,2546,1
cf_a0,30,1647,3250,0,1.0,1647,1
cf_a0,30,1647,3250,1,2.0,1647,1
cf_a0,31,4978,4161,0,1.0,4978,1
cf_a0,31,4978,4161,1,2.0,4978,1
cf_a0,32,2849,2015,0,1.0,2849,1
cf_a0,32,2849,2015,1,2.0,2849,1
