arm,pair_id,i,j,order,patient,chosen,picked_i
factual,94,377,2060,1,1,2060,0
factual,95,1789,3650,0,1,1789,1
factual,95,1789,3650,1,2,1789,1
factual,96,4742,4552,0,1,4742,1
factual,96,4742,4552,1,2,4742,1
factual,97,397,4294,0,2,4294,0
factual,97,397,4294,1,2,397,1
factual,98,352,1298,0,2,1298,0
factual,98,352,1298,1,1,1298,0
factual,33,1350,1297,0,1,1350,1
factual,33,1350,1297,1,2,1350,1
factual,34,84,4107,0,1,84,1
factual,34,84,4107,1,2,84,1
factual,35,314,1036,0,1,314,1
factual,35,314,1036,1,2,314,1
factual,36,4229,432,0,2,432,0
factual,36,4229,432,1,2,4229,1
factual,37,3283,4769,0,1,3283,1
factual,37,3283,4769,1,2,3283,1
factual,38,737,4617,0,1,737,1
factual,38,737,4617,1,2,737,1
factual,39,2002,1857,0,2,1857,0
factual,39,2002,1857,1,2,2002,1
factual,40,4086,2088,0,1,4086,1
factual,40,4086,2088,1,2,4086,1
factual,41,4316,894,0,2,894,0
factual,41,4316,894,1,2,4316,1
factual,42,4526,2301,0,1,4526,1
factual,42,4526,2301,1,2,4526,1
factual,43,4225,4639,0,1,4225,1
factual,43,4225,4639,1,2,4225,1
factual,44,1622,654,0,1,1622,1
factual,44,1622,654,1,1,654,0
factual,45,3206,2874,0,1,3206,1
factual,45,3206,2874,1,2,3206,1
factual,46,847,4314,0,2,4314,0
factual,46,847,4314,1,2,847,1
factual,47,2945,2526,0,1,2945,1
factual,47,2945,2526,1,2,2945,1
factual,48,1720,854,0,1,1720,1
factual,48,1720,854,1,2,1720,1
factual,49,2319,4688,0,1,2319,1
factual,49,2319,4688,1,2,2319,1
factual,50,3607,3654,0,1,3607,1
factual,50,3607,3654,1,2,3607,1
factual,51,61,4217,0,2,4217,0
factual,51,61,4217,1,1,4217,0
factual,52,3820,4806,0,1,3820,1
factual,52,3820,4806,1,2,3820,1
factual,53,3853,1408,0,1,3853,1
factual,53,3853,1408,1,2,3853,1
factual,54,3921,3389,0,1,3921,1
factual,54,3921,3389,1,2,3921,1
factual,55,1226,3379,0,1,1226,1
factual,55,1226,3379,1,2,1226,1
factual,56,1449,1973,0,1,1449,1
factual,56,1449,1973,1,2,1449,1
factual,57,1351,3833,0,2,3833,0
factual,57,1351,3833,1,1,3833,0
factual,58,3736,4263,0,1,3736,1
factual,58,3736,4263,1,2,3736,1
factual,59,2495,89,0,1,2495,1
factual,59,2495,89,1,2,2495,1
factual,60,4207,1726,0,1,4207,1
factual,60,4207,1726,1,2,4207,1
factual,61,4349,3815,0,1,4349,1
factual,61,4349,3815,1,2,4349,1
factual,62,1000,4676,0,1,1000,1
factual,62,1000,4676,1,2,1000,1
factual,63,3721,2502,0,,,
factual,63,3721,2502,1,2,3721,1
factual,64,447,546,0,1,447,1
factual,64,447,546,1,1,546,0
factual,65,519,1648,0,1,519,1
factual,65,519,1648,1,1,1648,0
factual,0,3929,1806,0,1,3929,1
factual,0,3929,1806,1,2,3929,1
factual,1,706,504,0,1,706,1
factual,1,706,504,1,1,504,0
factual,2,1727,3834,0,1,1727,1
factual,2,1727,3834,1,1,3834,0
factual,3,2277,728,0,1,2277,1
factual,3,2277,728,1,1,728,0
factual,4,4881,4523,0,1,4881,1
factual,4,4881,4523,1,2,4881,1
factual,5,3655,3405,0,2,3405,0
factual,5,3655,3405,1,1,3405,0
factual,6,4929,454,0,1,4929,1
factual,6,4929,454,1,2,4929,1
factual,7,2554,3265,0,1,2554,1
factual,7,2554,3265,1,2,2554,1
factual,8,605,368,0,1,605,1
factual,8,605,368,1,2,605,1
factual,9,1320,4154,0,2,4154,0
factual,9,1320,4154,1,1,4154,0
factual,10,2193,2211,0,1,2193,1
factual,10,2193,2211,1,2,2193,1
factual,11,1853,4457,0,1,1853,1
factual,11,1853,4457,1,2,1853,1
factual,12,1744,4671,0,1,1744,1
factual,12,1744,4671,1,2,1744,1
factual,13,2453,1187,0,1,2453,1
factual,13,2453,1187,1,2,2453,1
factual,14,961,4734,0,1,961,1
factual,14,961,4734,1,2,961,1
factual,15,4043,3987,0,1,4043,1
factual,15,4043,3987,1,1,3987,0
factual,16,4379,1805,0,1,4379,1
factual,16,4379,1805,1,2,4379,1
factual,17,2834,1745,0,2,1745,0
factual,17,2834,1745,1,2,2834,1
factual,18,4029,1331,0,2,1331,0
factual,18,4029,1331,1,2,4029,1
factual,19,2533,1569,0,1,2533,1
factual,19,2533,1569,1,2,2533,1
factual,20,1668,2143,0,1,1668,1
factual,20,1668,2143,1,2,1668,1
factual,21,582,3407,0,1,582,1
factual,21,582,3407,1,2,582,1
factual,22,3484,2511,0,1,3484,1
factual,22,3484,2511,1,2,3484,1
factual,23,3131,4567,0,1,3131,1
factual,23,3131,4567,1,1,4567,0
factual,24,3585,4480,0,2,4480,0
factual,24,3585,4480,1,2,3585,1
factual,25,4949,4466,0,1,4949,1
factual,25,4949,4466,1,1,4466,0
factual,26,3784,4031,0,1,3784,1
factual,26,3784,4031,1,1,4031,0
factual,27,1948,1432,0,1,1948,1
factual,27,1948,1432,1,2,1948,1
factual,28,2080,913,0,1,2080,1
factual,28,2080,913,1,2,2080,1
factual,29,2546,765,0,1,2546,1
factual,29,2546,765,1,,,
factual,30,1647,3250,0,1,1647,1
factual,30,1647,3250,1,1,3250,0
factual,31,4978,4161,0,1,4978,1
factual,31,4978,4161,1,1,4161,0
factual,32,2849,2015,0,1,2849,1
factual,32,2849,2015,1,2,2849,1
